,ABC,nAcid,nBase,SpMax_A,SpMAD_A,VE1_A,VR1_A,nAromAtom,nSpiro,nBridgehead,nHetero,nH,nB,nN,nO,nS,nP,nF,nCl,nBr,nI,ATS0s,ATS0Z,ATS3se,ATS6se,AATS0dv,AATS1d,AATS3d,AATS7d,AATS1Z,AATS5v,AATS4se,AATS0p,AATS8p,AATS0i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC6c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC7s,ATSC8s,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC7Z,ATSC8Z,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC4se,ATSC6se,ATSC7se,ATSC1pe,ATSC8pe,ATSC0p,ATSC2p,ATSC3p,ATSC4p,ATSC7p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC1c,AATSC3v,MATS3se,MATS6p,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS8c,GATS2dv,GATS1d,GATS2d,GATS6d,GATS8d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS4Z,GATS5Z,GATS6Z,GATS4v,GATS1se,GATS3se,GATS5se,GATS8pe,GATS1are,GATS5p,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,BCUTc-1h,BCUTc-1l,BCUTdv-1l,BCUTd-1l,BCUTZ-1l,BalabanJ,SpMAD_DzZ,PNSA1,PNSA2,PNSA3,PPSA1,DPSA4,FNSA2,FNSA3,WNSA1,RNCG,RPCG,RNCS,RPCS,C2SP1,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,Xch-4d,Xch-6d,Xch-7dv,Xc-3d,Xc-5d,Xc-6d,Xpc-5d,AXp-1d,AXp-2d,Xp-5dv,AXp-0dv,AXp-6dv,SM1_Dt,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NdCH2,NssCH2,NtCH,NdsCH,NddC,NdssC,NaasC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NsssNH,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NssO,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NdssS,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SdCH2,StCH,SaaCH,SsssCH,SddC,SaasC,SsNH3,SssNH2,SdNH,SsssNH,SddsN,SssssN,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SdssS,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,MAXssNH,MINssNH,AETA_alpha,AETA_beta_s,ETA_beta_ns_d,AETA_eta,ETA_dAlpha_A,ETA_epsilon_4,ETA_dEpsilon_D,ETA_dPsi_B,fMF,GeomDiameter,GeomShapeIndex,nHBDon,SIC2,SIC3,ZMIC1,ZMIC2,Kier3,GhoseFilter,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA4,SMR_VSA6,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState6,VSA_EState7,VSA_EState9,MDEC-22,MDEC-23,MDEC-33,MDEN-22,AMID_h,MOMI-Z,PBF,nRing,n5Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,n3HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,n3aRing,n4aRing,n5aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n5ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n10FHRing,n11FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n10FaRing,n11FaRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n10FaHRing,n11FaHRing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n10FARing,n11FARing,n12FARing,nG12FARing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,GGI3,GGI4,GGI5,GGI8,GGI10,JGI2,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,TopoShapeIndex,SRW05,TSRW10
2,24.01776947270568,0,1,2.489953916203283,1.330078321875355,4.496545250415299,499.3527875575334,21,0,0,7,20,0,4,1,0,0,2,0,0,0,262.5277777777778,1270,966.97118,791.7329919999999,9.32,4.388888888888889,3.32258064516129,3.309278350515464,26.92592592592593,199.1910360209594,7.816476268907564,1.5828132019396,1.347066515087779,165.0428537455496,153.1666744330424,160.6379520804527,162.4783409088251,164.2479113871283,160.9266124657088,159.9636657867566,162.9786197954915,0.8940411077641299,-0.1647340911798142,0.1531668375893547,0.01805658339119766,0.03508454213511084,-0.05992449203088614,55.23039999999999,35.31679999999999,57.46239999999999,41.8944,-55.92160000000001,-29.62240000000001,-26.77280000000001,-57.688,8.270399999999999,1.596799999999999,-1.1776,1.8544,7.478400000000001,-4.6624,-12.1328,-7.088,-2.757222222222221,2.723055555555557,-0.2349999999999988,43.4163888888889,-31.84750000000001,6.19638888888889,-1.176388888888893,-15.72320000000002,48.70239999999999,92.0144,-52.2816,-20.9728,-87.648,304.4642020054408,321.2316144156535,-81.04055831646914,-487.6275695087566,-583.5067705426195,-0.2837843456000003,0.7744525183999993,-0.7072729664000008,0.2943966591999996,-0.2415234400000006,-0.7694601999999988,11.717068363788,-1.23615627314728,1.34518603403416,0.2678007742635604,-2.913963669490319,-8.599419473380125,-17.59916296253035,-10.7320579738544,-9.208173478851036,13.53188429669632,-8.740394408786534,-20.95909650604207,2.003829106478999,-0.007441921181912219,2.982371024778542,-0.02201114912491269,-0.01792552731463732,1.413296402832802,1.181774904522341,1.038039096487501,1.049561191448833,1.144778621599615,1.080860581709806,1.056315331914949,0.7335490668873987,0.7322827635327634,1.040374276261373,1.10791127189642,1.080465587044534,0.5278239356006055,0.584215096645547,0.8468867590776058,0.8400680312005159,1.255462968891491,0.8760451319309397,0.7732369900607453,1.022102114708506,0.8831771553199853,1.050205576573565,0.9660615231602919,0.9232947382852397,0.6644694714229892,0.9920103075077434,1.275919830960591,1.04700226180834,0.632822438012285,0.858238440271346,0.9952240555030956,0.9517067473249726,1.025027612519164,1.001509957562381,0.9810201467559126,1.033507137365827,1.005668317271941,0.4255878428241958,-0.5033637599251803,1.855389227434442,0.9930113506961619,5.665636406055969,1.20328747593051,8.750371425973928,437.386688031962,-1020.255500285978,-53.69467028471366,161.6076804759207,27.94448554711548,-1.703280621531506,-0.0896413607668284,261.9921629914593,0.2023010468100244,0.09975596323820464,70.86677892905591,67.01777044190312,0,4,4,2,3,0,0,0.2173913043478261,0.0,0.5131164884807633,0.1846892438634719,1.762929449341915,0.4043287148627427,0.0,7.870920067890144,0.4319609760529723,0.2756987940092567,2.61123469733118,0.5386844748041562,0.01088180582025288,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22960940130988,0.07120609452537874,0,1.126283742768785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.312846657182599,3.312846657182599,0.4668253968253969,0.6666666666666666,1.5,0.7605243009753422,0,0.551443001443001,0.03457341269841263,0,0.56,14.42021128763376,0.8535468622864821,2,0.8812522010570067,0.9716505887783112,48.45309492555678,28.19593015740119,4.859504132231405,True,15.03763007875359,4.983978520947209,13.76480861629685,0.0,12.13273413692322,49.21531941730803,29.2079764013037,23.65106662977161,17.73840806984009,0.0,5.879988336435371,0.0,13.51769304914969,0.0,13.08951281182515,0,28.26427080637482,10.05365155780638,34.14541476241508,0.0,11.63444168209179,12.84164324585202,33.2872074020205,0,8.78083009534964,17.13736782298083,42.39753248145522,24.52642128014937,12.26321064007469,20.26872416684796,34.52380867632581,12.08556735889438,4.11926898228548,2.69370432536357,9.14611299198194,7.195548706348011,0.0,13.57614382377213,28.98293292368374,12.93348036183408,1.192793914218221,0.46105880889336,1443.894254143654,0.3605114477700231,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1176470588235294,4.700900000000003,2.381944444444445,1.325,0.701388888888889,0.1917438271604938,0.1112131415161718,0.06481481481481485,0.02880434782608696,0.01631136950904392,0.0183857034877443,0.01211007907436479,0.00581041900486345,0.006562775573192241,0.004835353978963992,0.875,2.397895272798371,79.97669763660778
11,21.67927220526256,0,0,2.366947761649803,1.253763192382032,4.624579437550231,283.9560517129498,17,0,0,9,23,0,7,2,0,0,0,0,0,0,199.1944444444444,1178,825.109376,754.197964,8.117647058823529,3.69811320754717,3.009615384615385,3.0375,25.50943396226415,172.8624062693191,7.68362028318584,1.430815780618176,1.288180188434405,166.8976818341711,163.4472269113853,162.7320983058702,164.9613136387347,164.3180011115846,168.6491125598482,162.7833899188362,162.9670005709011,1.093480122685879,0.109968222704643,-0.0355824687286395,-0.02598927285885578,0.525228481399307,0.5714495640783492,95.39523260284504,35.50941945405612,-59.74202229911573,13.72279892349097,3.414840445982305,36.60322952710495,-88.4455978469819,-10.08650519031141,10.88542868127644,-0.8435217224144547,-2.310649750096117,2.369857747020378,5.748173779315648,1.524798154555941,-8.935793925413304,-6.086505190311418,-3.509398094749884,16.35901789909864,-21.81277500106797,13.28763509761203,-25.00449613396557,-16.089976077577,14.31061771113674,109.0192233756247,-155.7224144559785,66.13456362937332,-100.075355632449,-121.0142252979624,-64.69434832756633,259.2902723967873,-646.1907012309125,1139.90818425322,-454.8311083239089,-890.9574236092628,-0.01572163321799718,0.336422546712803,1.028136567474051,-1.409395916955021,0.3972254517493279,1.577433679354096,10.66564706805404,2.317964085859482,-0.4912392955964326,0.2467139316651094,-1.46787182685114,-32.55354354759476,11.95132005341177,-4.97999093954117,-6.403653732813977,-14.12939411943241,23.91654998902439,-14.42509803307726,-7.159492562182651,-0.01091539890880904,-5.333834708171475,-0.1600539875994221,0.2353759485579698,1.614846988741363,1.228959503963126,1.312593905182042,1.006950797328713,1.050125360706165,0.6515102291497598,0.5740445582279009,0.9538531217838419,0.8197532085363138,1.257970459599157,1.038067437150006,1.024503838232541,0.6687776674858513,0.5723955180123279,1.23727450556444,0.931688605960029,1.844013637772919,0.5830151322302363,1.001249602248621,0.5913331868598098,0.8904080971109688,1.116303050741932,0.7637467337062646,0.9338964170769729,0.8170993456742873,1.400260498412893,1.301599644771495,0.7169783214566569,0.7666881854410343,1.086025691808754,1.039049758891863,1.101196013511081,1.036664547068469,1.093844637225476,0.8053315728505228,1.231154381437125,1.110100589837928,0.46077913405506,-0.4933401589746775,0.9884348250801387,0.9777930985515049,5.714990064850355,1.383578760046458,9.649432310010509,320.1703978377358,-847.1279789169693,-39.45077902488763,307.0333318441077,32.53915767077294,-1.350642444914486,-0.06289946497113387,200.8120676575475,0.1744580214513654,0.1237845252211886,53.46305724864339,37.40521218264045,0,6,1,3,1,0,0,0.3157894736842105,0.0,0.3333333333333333,0.06895101759884373,2.142629194087804,0.25,0.0,5.54485996700974,0.4467295746988111,0.3039711328862535,1.38402597747074,0.583060253165394,0.01057339590581104,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.47860614234862,-0.1545568819295726,0,3.625016776371325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.091782879818594,3.091782879818594,0.4630952380952382,0.6875,1.0,0.7471463680982515,0,0.563276836158192,0.01912972085385878,0,0.3529411764705883,14.76150962672856,0.669736630035253,1,0.8391623245551986,0.872034714285166,39.65561646335428,28.13884269659891,7.038733860891296,True,14.95356128865686,9.476340119217006,14.95193556284163,5.098681808301038,0.0,32.04657560476608,38.2493261718906,23.6821242288934,12.3626191837476,0.0,5.948339280986494,0.0,9.53140013787187,0.0,24.31204230021119,0,11.25737948654546,10.21669833485681,50.90103594734238,16.07615654378445,0.0,13.84747439938125,11.25737948654546,0,17.45358833350508,11.63572555567006,17.07524226438048,24.78737428645231,51.04182930097093,25.36740597514899,6.616481682470121,26.81814088300206,7.241304881932796,2.32126188025667,5.722718424167808,6.601330836251235,3.883751173720243,6.312797587870906,13.86516053405144,4.223653776458849,2.575872572396576,0.6497101532158497,1674.135424117919,0.2930562773394387,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2333333333333333,2.496300000000001,2.069444444444445,0.8044444444444445,0.9797222222222222,0.2187106324011086,0.1616141210080604,0.05962059620596209,0.02174174174174174,0.02968855218855219,0.0167756564991588,0.01400984244272421,0.008411947400042637,0.00940250939345142,0.008080706050403019,0.8888888888888888,2.397895272798371,76.41370235887645
8,23.46049260578019,0,0,2.411196148220673,1.278261833360862,4.757934635498844,316.9521447187383,18,0,0,10,17,0,6,3,0,0,1,0,0,0,338.0277777777778,1340,776.626068,841.883752,11.04166666666667,4.2,3.583333333333333,3.222222222222222,28.5,200.2349569625397,8.337349411764707,1.575524591300687,1.398906702334312,165.2839532585361,156.7480890276385,158.4715862061203,164.3497477569784,163.248443932586,165.6450823409273,160.4112712358443,163.4188621167812,1.322356584137569,0.2517396925170658,-0.8419649498441092,1.41362541065586,0.6364794508089644,1.313398726678674,59.50347222222223,20.92881944444445,-33.79166666666665,-22.73958333333332,-86.81944444444444,-12.02777777777778,28.46354166666667,4.666666666666686,11.93836805555556,0.794704861111108,-10.47916666666667,-7.080729166666668,-0.6423611111111118,7.732638888888889,-7.488281250000001,-14.0625,-6.457151813271603,1.441924672067901,-26.07523148148148,29.76164641203702,-48.68971836419752,-19.79220920138888,50.11226851851851,44.42881944444442,-14.58333333333336,-41.23958333333337,-104.4444444444445,93.046875,-2.541666666666686,-744.2303256307334,-216.6866748921904,135.3567864033425,432.2898328817939,-662.1407592272358,-0.5715771111111111,3.138035333333333,0.1671482222222223,-1.151505666666667,-0.6226957465277785,4.674972916666668,10.36537068561298,1.612485965207785,-3.099152431318374,-1.963074291836352,-0.1413633982193518,-15.6525723867351,4.103450725293978,-55.75026152000169,28.2413005051371,-28.66140742275084,40.57426315133048,-36.55264905554877,28.85963512389173,-0.01430581444656044,-2.78592684157927,-0.1806674143348472,0.118586438203147,1.52771802074421,1.004907638920544,1.410912871423561,0.7360901872593748,1.458314394234725,0.7742344865378783,0.6830607601929325,0.7710055112935951,0.6855689045936396,1.109987923245516,0.8661592824136993,1.204063604240283,0.551596147693392,0.6077836981596405,0.9936637253492717,1.085663334761669,1.208117793466231,1.085052926235698,0.975334272228037,0.9127017615446322,1.00211534959304,1.110058255628629,1.078416106398959,1.040506703752278,0.7518474365339657,1.130965393384241,1.270719166275706,0.8174437435007206,0.7247270484064502,1.009327527905873,0.9666322976055717,1.312391538255069,0.9256940179399179,1.097985547516718,0.8286647005966712,1.130911465663309,0.920211050521638,0.4482844788265132,-0.5278725368019734,0.9955330635307472,0.9113178238875153,5.693050191835133,1.609468113550567,9.161815587579,338.3733409823224,-1037.265423727075,-53.35664662744184,472.7386766721791,51.80042948517878,-1.278818956136962,-0.0657820935531613,274.4586833246662,0.1617417630199798,0.08545361506221705,27.08375242232891,61.09479898488455,0,6,3,0,0,0,0,0.1,0.0,0.2194160968212877,0.08040889408210751,1.900006424814741,0.3769568224281475,0.0,7.583913022321126,0.4533411744145716,0.2863577372076354,1.702001465028464,0.534295234981216,0.009429094975309396,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20903693803863,0.0,0,0.2010237552928222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91332065696649,2.458063882184865,0.4576036866359448,0.6612903225806451,2.0,0.6670583920169242,0,0.5937788018433172,0.05184331797235009,0,0.4375,15.68016124693876,0.8620731422090028,3,0.8693681545006943,0.9645261158755208,46.0161033902394,31.1543864621194,6.756679115196783,True,20.68722876581904,9.589074368143644,14.35837208956924,5.261891554738487,6.06636706846161,24.26546827384644,25.50772619436495,23.92408679935509,34.83513103448912,0.0,0.0,11.81435945870301,18.71635236961851,0.0,24.79104673196738,0,11.81873314607618,20.68722876581904,35.93978602455215,0.0,17.14833370857665,26.27942884323463,0.0,0,21.71352687802844,11.38131426953202,6.06636706846161,12.13273413692322,6.069221312792274,25.91832285391341,19.33769971229314,33.22442036972316,16.76901325434945,0.2624937689703495,10.52866447266797,2.646216159048049,2.751204997458778,6.663769368882459,19.57802207737909,11.6061596035257,2.470726972802203,0.6138882219317078,2059.849358174972,0.4350355278540185,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.1818181818181818,2.85148,2.625,1.728888888888889,1.173611111111111,0.4396573444192491,0.2022242628303234,0.07901234567901239,0.03601851851851852,0.02729328165374677,0.01741496598639455,0.01546717171717172,0.00977016320931665,0.008871527777777779,0.007777856262704747,0.875,0.0,66.61692232628562
7,20.0462790434071,0,0,2.366458028136047,1.28723844168397,4.561329362135833,210.8698533258806,17,0,0,9,20,0,8,1,0,0,0,0,0,0,184.4166666666667,1088,717.310336,640.3659560000002,8.347826086956522,3.791666666666667,3.175824175824176,3.085714285714286,26.0625,172.7415528028811,7.743458415841583,1.448407871673478,1.335967142410926,168.0267148325539,165.4476312263721,162.2937933919076,165.9908709016266,166.3641247043387,165.8209415685689,164.1760390551671,165.271698596733,0.9787822436680537,0.0872788681265414,0.06572413490400446,-0.1427371677566494,0.5014816177385756,0.4874704172518798,74.35160680529296,13.01890359168238,-60.52362948960303,-12.06994328922496,33.48204158790171,12.76748582230623,-46.78071833648392,-12.34971644612478,10.67674858223063,-2.311909262759924,-4.512287334593573,3.567107750472592,2.763705103969754,-1.228733459357278,-5.965973534971646,-4.034026465028356,-2.938668346985925,6.55031768536022,-14.17046051249737,-3.384333648393195,-1.003885738290275,-7.856411468178953,9.422836588951903,68.62759924385634,-118.6105860113422,-35.8960302457467,19.69943289224952,-44.65028355387525,-53.00189035916826,-82.36153796786724,56.2742263992148,242.0372364870781,-223.2141447769361,-415.9098142142505,-0.1004153799621936,-0.449451122873346,0.9108147372400758,-0.8601092551984875,0.1815723062381828,0.6743475425330814,9.353953136553915,3.062809287439588,-2.067365926451215,0.0007474126011479121,-1.223976407121909,-32.93040987594856,19.84827784473056,-7.108193561837322,-5.80963103175585,2.028295002854601,10.65589545729929,-24.94904852632826,17.67636081625679,-0.01092023414965851,-7.184984108997632,-0.09239579744639152,0.05782517374008306,1.637525132522331,1.235587577613006,1.055008517384537,1.000088033277595,0.9701966750029997,0.6071998153188054,0.6782030380056269,0.9839305890922442,0.7270250822368418,1.271339940039973,1.053806390977443,0.963803695820433,0.637473511847428,0.6324749017896112,1.266414186853408,1.1177323280392,0.857914885419527,0.6690425736852244,0.892478740677546,0.680445227599805,1.023293469652427,0.9427306800469262,0.8635844643319401,0.9876195259499758,0.8498924605623888,1.148208361874389,0.9177963675639013,0.8693104037886528,0.810838888002398,0.9786399496392725,0.9860651197535358,1.150354917690313,1.025754777149116,0.9779762770135529,0.8944170999054949,1.25748794613986,0.9119663242742335,0.4081225463673431,-0.4324652862072544,0.9940404690941288,0.9775744372517277,5.714990281833974,1.402897791844012,8.838564462082003,213.6155735523646,-536.3458740337182,-39.44804667036505,367.2730022451599,31.70640744158954,-0.9233197146240106,-0.06790983385446218,124.0868462890044,0.1444746917040571,0.09597540538681257,28.72585767321375,89.59501262424214,0,6,1,1,0,0,0,0.2352941176470588,0.0,0.3333333333333333,0.06895101759884373,1.734380903623941,0.25,0.0,4.879599328415953,0.4480730426181345,0.2958293586391417,1.360239644199984,0.5707726357299054,0.01050806048247693,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,2,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53090029249491,0.0,0,3.68510983126288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.089428697404888,2.555083870229298,0.4628205128205129,0.7019230769230769,1.0,0.6560645875576967,0,0.5660493827160497,0.03946886446886433,0,0.391304347826087,16.03488590947875,0.7887831343613717,2,0.8345463514471906,0.9045013584746455,38.90819953847262,27.29126837805182,5.997283838841104,True,15.53348693886314,9.476340119217006,14.95193556284163,5.098681808301038,0.0,18.19910120538483,45.29699815456779,17.5781578411451,12.3626191837476,0.0,11.855519010338,0.0,4.794537184071822,0.0,31.35971428288838,0,11.25737948654546,15.53348693886314,51.78261598367092,11.3392935899844,0.0,0.0,11.25737948654546,0,17.45358833350508,11.63572555567006,17.07524226438048,31.8350462691295,37.19435490158969,30.68419457915532,1.53661772721026,26.46135268900618,9.774699724699257,2.362550476636426,5.731868727836094,6.799031564658819,5.474513846672053,6.312797587870906,13.34595625105689,3.51237339151364,3.155024079264643,0.6952306954850147,1263.620902933128,0.153002981576427,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2142857142857143,1.290699999999999,1.694444444444444,0.8044444444444445,0.8686111111111112,0.2187106324011086,0.1450851953882257,0.06432748538011698,0.02437710437710438,0.02801971326164876,0.01829512051734274,0.01173611111111111,0.009112943016712855,0.00839322457378013,0.009067824711764105,1.0,2.397895272798371,74.08836526762354
